customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_rating_was_null,state_abbrev,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
770,52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,0,DE,1.0,1,12,1200,0.4528478057889822,Mid,1,1,0,1,Mid-Value Promo-Dependent
771,19,Male,Sneakers,Footwear,54,Vermont,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8,Credit Card,Annually,0,VT,1.0,1,1,54,0.1892857142857142,Low,0,1,0,0,Low-Value Promo-Dependent
772,22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly,0,HI,1.0,1,26,1768,0.5878884887288248,High,0,1,0,0,High-Value Promo-Dependent
773,18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly,0,IL,1.0,1,26,572,0.4370381485927704,Mid,0,1,0,0,Mid-Value Promo-Dependent
774,29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly,0,CA,1.0,1,26,2184,0.5185007336267841,High,0,1,0,0,High-Value Promo-Dependent
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly,0,NV,1.0,1,4,184,0.1959683873549419,Low,0,1,0,0,Low-Value Promo-Dependent
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,0,KY,1.0,1,12,636,0.2570144724556489,Low,0,1,0,0,Low-Value Promo-Dependent
777,49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5.0,Yes,Standard,Yes,Yes,8,Venmo,Every 3 Months,0,AL,1.0,1,4,240,0.2338935574229691,Low,1,1,0,0,Low-Value Promo-Dependent
778,55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,37,Venmo,Weekly,0,WY,1.0,1,52,1664,0.6282312925170067,High,0,1,0,0,High-Value Promo-Dependent
779,29,Male,Socks,Clothing,50,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,Yes,23,Debit Card,Annually,0,MA,1.0,1,1,50,0.2746598639455782,Low,0,1,0,0,Low-Value Promo-Dependent
780,60,Male,Dress,Clothing,94,Utah,M,Blue,Spring,4.6,Yes,Express,Yes,Yes,38,Cash,Annually,0,UT,1.0,1,1,94,0.5600340136054421,High,1,1,0,0,High-Value Promo-Dependent
781,34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,Yes,38,Cash,Quarterly,0,NY,1.0,1,4,104,0.2963085234093637,Low,0,1,0,0,Low-Value Promo-Dependent
782,30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly,0,VT,1.0,1,26,1144,0.3382286247832466,Low,0,1,0,0,Low-Value Promo-Dependent
783,28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Standard,Yes,Yes,15,Cash,Weekly,0,HI,1.0,1,52,2964,0.5827380952380952,High,1,1,0,1,High-Value Promo-Dependent
784,63,Male,T-shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,38,PayPal,Fortnightly,0,LA,1.0,1,26,1690,0.6025993730825664,High,1,1,0,1,High-Value Promo-Dependent
785,31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months,0,AL,1.0,1,4,288,0.5083833533413366,High,0,1,0,0,High-Value Promo-Dependent
786,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,Yes,Yes,37,PayPal,Fortnightly,0,LA,1.0,1,26,1612,0.5832966519941309,High,1,1,0,1,High-Value Promo-Dependent
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,16,Bank Transfer,Every 3 Months,0,IN,1.0,1,4,84,0.1258153261304521,Low,1,1,0,0,Low-Value Promo-Dependent
788,53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,Yes,Yes,25,Venmo,Weekly,0,MI,1.0,1,52,4420,0.7674319727891157,High,0,1,0,0,High-Value Promo-Dependent
789,50,Male,Pants,Clothing,51,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly,0,RI,1.0,1,4,204,0.2644207683073229,Low,1,1,0,0,Low-Value Promo-Dependent
790,33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,0,ID,1.0,1,26,2184,0.4504735227424303,Mid,0,1,0,0,Mid-Value Promo-Dependent
791,22,Male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly,0,LA,1.0,1,4,148,0.1652711084433773,Low,1,1,0,0,Low-Value Promo-Dependent
792,50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,35,PayPal,Fortnightly,0,NC,1.0,1,26,1144,0.4946912098172602,Mid,0,1,0,0,Mid-Value Promo-Dependent
793,34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,45,Venmo,Weekly,0,NJ,1.0,1,52,2340,0.7368197278911565,High,1,1,0,1,High-Value Promo-Dependent
794,24,Male,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly,0,AL,1.0,1,12,420,0.2364362411631319,Low,1,1,0,0,Low-Value Promo-Dependent
795,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,0,KY,1.0,1,26,1300,0.3496231826063758,Low,1,1,0,1,Low-Value Promo-Dependent
796,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,34,Venmo,Annually,0,NY,1.0,1,1,26,0.2494897959183673,Low,1,1,0,0,Low-Value Promo-Dependent
797,42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Annually,0,AZ,1.0,1,1,78,0.5273809523809524,High,1,1,0,0,High-Value Promo-Dependent
798,42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly,0,MD,1.0,1,52,4264,0.8433673469387756,High,1,1,0,1,High-Value Promo-Dependent
799,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Every 3 Months,0,AK,1.0,1,4,156,0.4185024009603841,Mid,1,1,0,0,Mid-Value Promo-Dependent
800,55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.8,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually,1,NV,1.0,1,1,55,0.3499149659863945,Low,1,1,0,0,Low-Value Promo-Dependent
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months,0,UT,1.0,1,4,80,0.148859543817527,Low,0,1,0,0,Low-Value Promo-Dependent
802,25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,0,NM,1.0,1,26,754,0.2757286247832466,Low,1,1,0,0,Low-Value Promo-Dependent
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly,0,DE,1.0,1,52,2132,0.4276360544217687,Mid,0,1,0,0,Mid-Value Promo-Dependent
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months,0,CT,1.0,1,4,152,0.2918867547018807,Low,0,1,0,0,Low-Value Promo-Dependent
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,Venmo,Quarterly,0,MS,1.0,1,4,188,0.31578131252501,Low,0,1,0,0,Low-Value Promo-Dependent
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly,0,CT,1.0,1,12,360,0.3788682139522475,Mid,0,1,0,0,Mid-Value Promo-Dependent
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PayPal,Quarterly,0,FL,1.0,1,4,224,0.4757302921168467,Mid,0,1,0,0,Mid-Value Promo-Dependent
808,27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly,0,NY,1.0,1,52,4628,0.7160714285714286,High,0,1,0,0,High-Value Promo-Dependent
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months,0,WI,1.0,1,4,384,0.5879751900760304,High,1,1,0,0,High-Value Promo-Dependent
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly,0,SC,1.0,1,26,2106,0.61484427104175,High,1,1,0,1,High-Value Promo-Dependent
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly,0,SD,1.0,1,26,2158,0.6367830465519541,High,1,1,0,1,High-Value Promo-Dependent
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly,0,IL,1.0,1,4,140,0.320203081232493,Low,0,1,0,0,Low-Value Promo-Dependent
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly,0,AK,1.0,1,52,2912,0.69421768707483,High,0,1,0,0,High-Value Promo-Dependent
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,0,MT,1.0,1,1,45,0.1926020408163265,Low,0,1,0,0,Low-Value Promo-Dependent
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly,0,MN,1.0,1,12,744,0.2945144724556489,Low,1,1,0,0,Low-Value Promo-Dependent
816,30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly,0,WV,1.0,1,26,2184,0.6069361077764439,High,0,1,0,0,High-Value Promo-Dependent
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly,0,IL,1.0,1,12,288,0.2450246765372815,Low,1,1,0,0,Low-Value Promo-Dependent
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly,0,NV,1.0,1,26,546,0.36484427104175,Mid,1,1,0,0,Mid-Value Promo-Dependent
819,59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,0,ID,1.0,1,12,1092,0.5922185540883019,High,1,1,0,1,High-Value Promo-Dependent
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly,0,CO,1.0,1,4,144,0.2699479791916766,Low,1,1,0,0,Low-Value Promo-Dependent
821,56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly,0,LA,1.0,1,12,468,0.3279328398025877,Low,0,1,0,0,Low-Value Promo-Dependent
822,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly,0,VT,1.0,1,26,1014,0.4466469921301854,Mid,1,1,0,1,Mid-Value Promo-Dependent
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually,0,MS,1.0,1,1,59,0.3121598639455782,Low,0,1,0,0,Low-Value Promo-Dependent
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly,0,GA,1.0,1,4,108,0.1168017206882753,Low,0,1,0,0,Low-Value Promo-Dependent
825,61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly,0,GA,1.0,1,4,376,0.6476690676270508,High,0,1,0,0,High-Value Promo-Dependent
826,27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly,0,NE,1.0,1,12,1128,0.4890722955849005,Mid,0,1,0,0,Mid-Value Promo-Dependent
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly,0,MA,1.0,1,52,4888,0.8797619047619047,High,0,1,0,0,High-Value Promo-Dependent
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly,0,CO,1.0,1,26,1326,0.5102524343070561,High,1,1,0,1,High-Value Promo-Dependent
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly,0,NV,1.0,1,26,1612,0.5152694411097772,High,0,1,0,0,High-Value Promo-Dependent
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly,1,ID,1.0,1,26,1482,0.406000733626784,Mid,1,1,0,1,Mid-Value Promo-Dependent
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually,0,WY,1.0,1,1,76,0.2605442176870748,Low,1,1,0,0,Low-Value Promo-Dependent
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months,0,WA,1.0,1,4,252,0.5116996798719488,High,1,1,0,0,High-Value Promo-Dependent
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,0,CA,1.0,1,26,2080,0.5970721621982126,High,0,1,0,0,High-Value Promo-Dependent
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually,0,OK,1.0,1,1,68,0.2680272108843537,Low,0,1,0,0,Low-Value Promo-Dependent
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,0,NV,1.0,1,52,4628,0.7364795918367347,High,0,1,0,0,High-Value Promo-Dependent
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly,0,MD,1.0,1,52,1352,0.4943877551020408,Mid,0,1,0,0,Mid-Value Promo-Dependent
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly,0,WV,1.0,1,26,2340,0.597922502334267,High,1,1,0,1,High-Value Promo-Dependent
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months,0,IL,1.0,1,4,112,0.2706282513005202,Low,1,1,0,0,Low-Value Promo-Dependent
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually,0,KY,1.0,1,1,29,0.3640306122448979,Mid,1,1,0,0,Mid-Value Promo-Dependent
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months,0,IL,1.0,1,4,124,0.1266656662665066,Low,0,1,0,0,Low-Value Promo-Dependent
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly,0,AL,1.0,1,52,1248,0.4656462585034013,Mid,1,1,0,1,Mid-Value Promo-Dependent
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly,0,TX,1.0,1,26,2288,0.6304054955315459,High,0,1,0,0,High-Value Promo-Dependent
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly,0,MO,1.0,1,52,4524,0.775765306122449,High,0,1,0,0,High-Value Promo-Dependent
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly,0,PA,1.0,1,52,4160,0.6173469387755102,High,0,1,0,0,High-Value Promo-Dependent
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly,0,MO,1.0,1,26,1248,0.5725823662798453,High,1,1,0,1,High-Value Promo-Dependent
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly,0,MI,1.0,1,12,252,0.2733410030678938,Low,0,1,0,0,Low-Value Promo-Dependent
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly,0,KY,1.0,1,4,288,0.5151860744297719,High,0,1,0,0,High-Value Promo-Dependent
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly,0,NJ,1.0,1,12,528,0.3691743364012271,Mid,1,1,0,0,Mid-Value Promo-Dependent
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly,0,DE,1.0,1,26,1898,0.6019191009737228,High,0,1,0,0,High-Value Promo-Dependent
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly,0,MO,1.0,1,4,244,0.3469037615046018,Low,1,1,0,0,Low-Value Promo-Dependent
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly,0,CT,1.0,1,12,240,0.1535280778978258,Low,0,1,0,0,Low-Value Promo-Dependent
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly,0,MA,1.0,1,12,1032,0.469344404428438,Mid,0,1,0,0,Mid-Value Promo-Dependent
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months,0,FL,1.0,1,4,240,0.3359343737494998,Low,1,1,0,0,Low-Value Promo-Dependent
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly,0,DE,1.0,1,12,516,0.3990212751767374,Mid,1,1,0,0,Mid-Value Promo-Dependent
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly,0,CA,1.0,1,12,528,0.3147525676937441,Low,1,1,0,0,Low-Value Promo-Dependent
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly,0,OR,1.0,1,4,304,0.3413765506202481,Low,0,1,0,0,Low-Value Promo-Dependent
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly,0,AK,1.0,1,26,858,0.5304905295451514,High,0,1,0,0,High-Value Promo-Dependent
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months,0,MO,1.0,1,4,240,0.5196078431372549,High,0,1,0,0,High-Value Promo-Dependent
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly,0,OK,1.0,1,52,1352,0.5760204081632653,High,0,1,0,0,High-Value Promo-Dependent
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly,0,WI,1.0,1,12,876,0.3335450847005468,Low,1,1,0,0,Low-Value Promo-Dependent
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly,0,SC,1.0,1,12,1044,0.3646675336801387,Mid,1,1,0,1,Mid-Value Promo-Dependent
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months,1,VA,1.0,1,4,400,0.584233693477391,High,1,1,0,0,High-Value Promo-Dependent
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly,0,AR,1.0,1,26,2184,0.5116980125383487,High,1,1,0,1,High-Value Promo-Dependent
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,0,VT,1.0,1,26,1066,0.5298102574363078,High,1,1,0,1,High-Value Promo-Dependent
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually,0,KY,1.0,1,1,59,0.1897108843537415,Low,1,1,0,0,Low-Value Promo-Dependent
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually,0,CO,1.0,1,1,26,0.1746598639455782,Low,1,1,0,0,Low-Value Promo-Dependent
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly,0,NM,1.0,1,26,1794,0.4355925703614779,Mid,0,1,0,0,Mid-Value Promo-Dependent
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly,0,CO,1.0,1,26,520,0.3130585567560357,Low,0,1,0,0,Low-Value Promo-Dependent
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months,0,NC,1.0,1,4,332,0.2889105642256903,Low,0,1,0,0,Low-Value Promo-Dependent
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly,0,NH,1.0,1,52,2808,0.692687074829932,High,0,1,0,0,High-Value Promo-Dependent
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly,0,WV,1.0,1,26,1716,0.3890789649193011,Mid,0,1,0,0,Mid-Value Promo-Dependent
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly,0,HI,1.0,1,4,168,0.410594237695078,Mid,0,1,0,0,Mid-Value Promo-Dependent
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly,0,ND,1.0,1,4,132,0.2370398159263705,Low,0,1,0,0,Low-Value Promo-Dependent
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly,0,MS,1.0,1,4,308,0.4135704281712685,Mid,1,1,0,0,Mid-Value Promo-Dependent
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months,0,ME,1.0,1,4,260,0.2683323329331732,Low,1,1,0,0,Low-Value Promo-Dependent
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,0,ND,1.0,1,4,156,0.1395908363345338,Low,1,1,0,0,Low-Value Promo-Dependent
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly,0,NE,1.0,1,52,2652,0.4624999999999999,Mid,1,1,0,1,Mid-Value Promo-Dependent
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,0,NE,1.0,1,4,260,0.5064275710284113,Mid,1,1,0,0,Mid-Value Promo-Dependent
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly,0,TN,1.0,1,52,4628,0.8657312925170069,High,1,1,0,1,High-Value Promo-Dependent
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly,0,WY,1.0,1,4,304,0.3413765506202481,Low,1,1,0,0,Low-Value Promo-Dependent
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly,0,NV,1.0,1,12,900,0.4643273976257169,Mid,0,1,0,0,Mid-Value Promo-Dependent
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually,0,SC,1.0,1,1,61,0.2864795918367346,Low,0,1,0,0,Low-Value Promo-Dependent
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months,0,VA,1.0,1,4,140,0.3270058023209284,Low,1,1,0,0,Low-Value Promo-Dependent
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly,0,PA,1.0,1,12,444,0.3400076697345605,Low,1,1,0,0,Low-Value Promo-Dependent
